Date,Home,Visitor,PitcherH,PitcherV,FinalH,FinalV,OpenH,OpenV,CloseH,CloseV,H538,V538
510,SD,STL,JLYLES-R,MMIKOLAS-R,1,2,125,-140,140,-155,0.39,0.61
510,BAL,KC,CTILLMAN-R,IKENNEDY-R,11,6,105,-115,-105,-105,0.49,0.51
510,NYY,BOS,CSABATHIA-L,ERODRIGUEZ-L,4,5,-155,140,-122,112,0.57,0.43
510,TOR,SEA,JHAPP-L,MLEAKE-R,3,9,-170,150,-158,143,0.59,0.41
510,LAA,MIN,GRICHARDS-R,JBERRIOS-R,7,4,-155,140,-161,141,0.58,0.42
511,PHI,NYM,JARRIETA-R,SMATZ-L,1,3,-170,150,-163,143,0.59,0.41
511,PIT,SF,JTAILLON-R,ASUAREZ-L,11,2,-150,135,-119,109,0.55,0.45
511,MIA,ATL,DSTRAILY-R,BMCCARTHY-R,6,3,125,-140,123,-138,0.43,0.57
511,COL,MIL,CBETTIS-R,BWOODRUFF-R,10,11,-155,140,-111,101,0.55,0.45
511,ARI,WSH,MKOCH-R,MSCHERZER-R,1,3,175,-195,175,-195,0.47,0.53
511,SD,STL,ELAUER-L,LWEAVER-R,5,9,135,-150,130,-145,0.43,0.57
511,LAD,CIN,KMAEDA-R,MHARVEY-R,2,6,-210,185,-200,175,0.68,0.32
511,BAL,TB,KGAUSMAN-R,JFARIA-R,9,4,-119,109,-133,118,0.51,0.49
511,NYY,OAK,SGRAY-R,KGRAVEMAN-R,5,10,-220,195,-187,167,0.66,0.34
511,TOR,BOS,ASANCHEZ-R,CSALE-L,5,3,180,-205,170,-190,0.42,0.58
511,CLE,KC,TBAUER-R,JHAMMEL-R,9,10,-240,210,-240,210,0.71,0.29
511,HOU,TEX,JVERLANDER-R,CHAMELS-L,0,1,-260,230,-272,237,0.69,0.31
511,LAA,MIN,TSKAGGS-L,LLYNN-R,4,5,-175,155,-206,181,0.6,0.4
511,CHC,CHW,TCHATWOOD-R,CFULMER-R,11,2,-240,210,-244,214,0.7,0.3
512,ARI,WSH,TSCRIBNER-R,SSTRASBURG-R,1,2,163,-183,160,-180,0.46,0.54
512,PIT,SF,CKUHL-R,JSAMARDZIJA-R,6,5,-135,120,-120,110,0.55,0.45
512,MIA,ATL,JGARCIA-L,MSOROKA-R,5,10,111,-121,122,-137,0.47,0.53
512,COL,MIL,KFREELAND-L,BSUTER-L,4,0,-130,115,-121,111,0.52,0.48
512,SD,STL,TROSS-R,MWACHA-R,2,1,115,-130,107,-117,0.44,0.56
512,LAD,CIN,RSTRIPLING-R,HBAILEY-R,3,5,-180,160,-177,157,0.65,0.35
512,NYY,OAK,DGERMAN-R,ATRIGGS-R,7,6,-185,165,-190,170,0.62,0.38
512,TOR,BOS,MESTRADA-R,DPRICE-L,2,5,110,-125,129,-144,0.46,0.54
512,CLE,KC,MCLEVINGER-R,JJUNIS-R,6,2,-205,180,-200,175,0.67,0.33
512,DET,SEA,MBOYD-L,MGONZALES-L,4,3,110,-120,140,-155,0.47,0.53
512,BAL,TB,ACOBB-R,MANDRIESE-R,3,10,-117,107,-121,111,0.47,0.53
512,HOU,TEX,CMORTON-R,DFISTER-R,6,1,-255,225,-225,200,0.66,0.34
512,LAA,MIN,NTROPEANO-R,KGIBSON-R,3,5,-155,140,-116,106,0.56,0.44
512,CHC,CHW,JLESTER-L,JSHIELDS-R,8,4,-260,230,-258,228,0.7,0.3
512,BAL,TB,DHESS-R,CARCHER-R,6,3,115,-130,113,-128,0.47,0.53
512,DET,SEA,MFULMER-R,FHERNANDEZ-R,5,9,120,-135,105,-115,0.47,0.53
513,MIA,ATL,JURENA-R,SNEWCOMB-L,3,4,120,-135,130,-145,0.43,0.57
513,PHI,NYM,ANOLA-R,JDEGROM-R,4,2,-130,115,-123,113,0.55,0.45
513,PIT,SF,INOVA-R,DHOLLAND-L,0,5,-140,125,-145,130,0.59,0.41
513,COL,MIL,JGRAY-R,FPERALTA-R,3,7,-165,145,-160,140,0.57,0.43
513,SD,STL,CRICHARD-L,AWAINWRIGHT-R,5,3,125,-140,114,-129,0.42,0.58
513,LAD,CIN,RHILL-L,LCASTILLO-R,3,5,-160,140,-153,138,0.63,0.37
513,ARI,WSH,ZGODLEY-R,JHELLICKSON-R,4,6,-120,110,-121,111,0.56,0.44
513,NYY,OAK,LSEVERINO-R,BANDERSON-L,6,2,-300,260,-315,275,0.73,0.27
513,BAL,TB,DBUNDY-R,BSNELL-L,17,1,110,-120,-119,109,0.44,0.56
513,TOR,BOS,JBIAGINI-R,DPOMERANZ-L,3,5,125,-140,113,-128,0.43,0.57
513,CLE,KC,CKLUBER-R,DDUFFY-L,11,2,-280,245,-261,231,0.73,0.27
513,DET,SEA,BHARDY-L,JPAXTON-L,5,4,165,-185,201,-226,0.37,0.63
513,HOU,TEX,DKEUCHEL-L,MMOORE-L,6,1,-280,245,-290,255,0.69,0.31
513,LAA,MIN,SOHTANI-R,FROMERO-R,2,1,-155,140,-173,153,0.55,0.45
513,CHC,CHW,KHENDRICKS-R,LGIOLITO-R,3,5,-265,230,-275,240,0.73,0.27
514,ARI,MIL,PCORBIN-L,JGUERRA-R,2,7,-155,140,-145,130,0.59,0.41
514,SD,COL,JLUCCHESI-L,TANDERSON-L,4,6,105,-115,-110,100,0.48,0.52
514,SF,CIN,CSTRATTON-R,SROMANO-R,10,7,-140,125,-142,127,0.58,0.42
514,KC,TB,ESKOGLUND-L,RYARBROUGH-L,1,2,105,-115,-105,-105,0.46,0.54
514,DET,CLE,MFIERS-R,CCARRASCO-R,6,3,185,-210,240,-275,0.34,0.66
514,BOS,OAK,RPORCELLO-R,SMANAEA-L,5,6,-160,140,-156,141,0.6,0.4
514,LAA,HOU,AHEANEY-L,LMCCULLERSJR.-R,2,1,120,-135,113,-128,0.46,0.54
514,MIN,SEA,JODORIZZI-R,WLEBLANC-L,0,1,-120,110,-106,-104,0.53,0.47
514,CHC,ATL,JQUINTANA-L,JTEHERAN-R,5,6,-165,145,-150,135,0.6,0.4
515,SD,COL,JLYLES-R,GMARQUEZ-R,4,0,110,-125,-105,-105,0.45,0.55
515,MIA,LAD,WCHEN-L,AWOOD-L,4,2,155,-175,161,-181,0.38,0.62
515,ATL,CHC,MFOLTYNEWICZ-R,YDARVISH-R,2,3,110,-125,109,-119,0.47,0.53
515,ARI,MIL,ZGREINKE-R,JCHACIN-R,2,1,-160,140,-162,142,0.59,0.41
515,SF,CIN,TBLACH-L,TMAHLE-R,5,3,-125,110,-144,129,0.56,0.44
515,BOS,OAK,ERODRIGUEZ-L,DMENGDEN-R,3,5,-185,165,-185,165,0.62,0.38
515,DET,CLE,FLIRIANO-L,JTOMLIN-R,9,8,115,-130,138,-153,0.46,0.54
515,KC,TB,IKENNEDY-R,ABANDA-L,5,6,-125,110,104,-114,0.47,0.53
515,LAA,HOU,JBARRIA-R,GCOLE-R,3,5,145,-165,145,-165,0.44,0.56
515,SEA,TEX,MLEAKE-R,MMINOR-L,9,8,-145,130,-134,119,0.56,0.44
515,WSH,NYY,GGONZALEZ-L,MTANAKA-R,3,3,110,-120,113,-128,0.45,0.55
515,PIT,CHW,TWILLIAMS-R,RLOPEZ-R,7,0,-160,140,-133,118,0.64,0.36
515,NYM,TOR,NSYNDERGAARD-R,JGARCIA-L,12,2,-180,160,-145,130,0.57,0.43
515,MIN,STL,JBERRIOS-R,JFLAHERTY-R,4,1,-125,110,-119,109,0.53,0.47
516,ARI,MIL,MKOCH-R,BWOODRUFF-R,2,8,-125,110,-109,-101,0.6,0.4
516,SF,CIN,ASUAREZ-L,MHARVEY-R,3,6,-137,122,-158,143,0.61,0.39
516,MIA,LAD,EHERNANDEZ-R,WBUEHLER-R,6,5,155,-175,175,-200,0.4,0.6
516,ATL,CHC,BMCCARTHY-R,TCHATWOOD-R,4,1,120,-135,-111,101,0.45,0.55
516,DET,CLE,RCARPENTER-L,TBAUER-R,0,6,205,-230,207,-232,0.38,0.62
516,KC,TB,JHAMMEL-R,JFARIA-R,3,5,109,-119,105,-115,0.44,0.56
516,SEA,TEX,CBERGMAN-R,BCOLON-R,1,5,-138,123,-103,-107,0.57,0.43
516,BOS,OAK,CSALE-L,TCAHILL-R,6,4,-260,230,-260,230,0.68,0.32
516,LAA,HOU,GRICHARDS-R,JVERLANDER-R,0,2,140,-160,105,-115,0.41,0.59
516,BAL,PHI,ACASHNER-R,NPIVETTA-R,1,4,-106,-104,-101,-109,0.49,0.51
516,PIT,CHW,JTAILLON-R,HSANTIAGO-L,3,2,-210,185,-175,155,0.66,0.34
516,NYM,TOR,ZWHEELER-R,JHAPP-L,1,12,-101,-109,134,-149,0.46,0.54
516,MIN,STL,LLYNN-R,MMIKOLAS-R,5,7,115,-130,-108,-102,0.47,0.53
517,MIA,LAD,CSMITH-L,KMAEDA-R,0,7,128,-143,145,-165,0.45,0.55
517,PIT,SD,CKUHL-R,ELAUER-L,5,4,-175,155,-128,113,0.63,0.37
517,STL,PHI,LWEAVER-R,VVELASQUEZ-R,2,6,-130,115,-135,120,0.57,0.43
517,SF,COL,JSAMARDZIJA-R,CBETTIS-R,3,5,101,-111,-143,128,0.53,0.47
517,TOR,OAK,ASANCHEZ-R,ATRIGGS-R,5,10,-131,116,-116,106,0.57,0.43
517,CHW,TEX,JSHIELDS-R,DFISTER-R,4,2,120,-135,104,-114,0.46,0.54
517,LAA,TB,TSKAGGS-L,CARCHER-R,1,7,-150,135,-170,150,0.59,0.41
517,SEA,DET,MGONZALES-L,MBOYD-L,2,3,-155,140,-180,160,0.59,0.41
517,BOS,BAL,DPRICE-L,KGAUSMAN-R,6,2,-170,150,-160,140,0.65,0.35
518,PIT,SD,INOVA-R,TROSS-R,2,3,-125,110,-119,109,0.58,0.42
518,NYM,ARI,JDEGROM-R,ZGODLEY-R,3,1,-155,140,-144,129,0.53,0.47
518,CIN,CHC,HBAILEY-R,JLESTER-L,1,8,170,-190,157,-177,0.38,0.62
518,ATL,MIA,MWISLER-R,DSTRAILY-R,0,2,-215,190,-170,150,0.64,0.36
518,STL,PHI,MWACHA-R,JARRIETA-R,12,4,-104,-106,-141,126,0.53,0.47
518,SF,COL,DHOLLAND-L,KFREELAND-L,1,6,-105,-105,-113,103,0.49,0.51
518,TOR,OAK,MESTRADA-R,BANDERSON-L,1,3,-150,135,-126,111,0.58,0.42
518,BOS,BAL,DPOMERANZ-L,ACOBB-R,4,7,-195,175,-185,165,0.67,0.33
518,HOU,CLE,CMORTON-R,MCLEVINGER-R,4,1,-160,140,-170,150,0.56,0.44
518,CHW,TEX,CFULMER-R,MMOORE-L,5,12,105,-115,105,-115,0.48,0.52
518,KC,NYY,JJUNIS-R,CSABATHIA-L,5,2,155,-175,165,-185,0.35,0.65
518,LAA,TB,NTROPEANO-R,BSNELL-L,3,8,-125,110,-145,130,0.54,0.46
518,SEA,DET,FHERNANDEZ-R,MFULMER-R,5,4,-155,140,-175,155,0.58,0.42
518,MIN,MIL,KGIBSON-R,BSUTER-L,3,8,-135,120,-147,132,0.55,0.45
519,STL,PHI,JGANT-R,ZEFLIN-R,6,7,-117,107,-109,-101,0.57,0.43
519,SF,COL,CSTRATTON-R,JGRAY-R,9,4,-110,100,103,-113,0.49,0.51
519,WSH,LAD,MSCHERZER-R,RHILL-L,4,5,-145,130,-220,195,0.56,0.44
519,PIT,SD,NKINGHAM-R,CRICHARD-L,2,6,-138,123,-145,130,0.62,0.38
519,NYM,ARI,SMATZ-L,PCORBIN-L,5,4,105,-115,116,-131,0.44,0.56
519,ATL,MIA,SNEWCOMB-L,JURENA-R,8,1,-190,170,-205,180,0.64,0.36
519,CIN,CHC,SROMANO-R,JQUINTANA-L,0,10,143,-158,163,-183,0.39,0.61
519,TOR,OAK,SGAVIGLIO-R,SMANAEA-L,4,5,115,-130,-101,-109,0.48,0.52
519,HOU,CLE,DKEUCHEL-L,CKLUBER-R,4,5,-115,105,-111,101,0.52,0.48
519,BOS,BAL,RPORCELLO-R,DBUNDY-R,6,3,-205,180,-190,170,0.67,0.33
519,CHW,TEX,LGIOLITO-R,AJURADO-R,5,3,-112,102,111,-121,0.46,0.54
519,KC,NYY,DDUFFY-L,LSEVERINO-R,3,8,220,-250,247,-282,0.3,0.7
519,LAA,TB,AHEANEY-L,SROMO-R,3,5,-170,150,-180,160,0.57,0.43
519,SEA,DET,JPAXTON-L,MFIERS-R,7,2,-240,210,-270,235,0.68,0.32
519,MIN,MIL,FROMERO-R,FPERALTA-R,4,5,-120,110,-106,-104,0.52,0.48
519,CIN,CHC,LCASTILLO-R,KHENDRICKS-R,5,4,138,-153,111,-121,0.4,0.6
519,WSH,LAD,TROARK-R,RSTRIPLING-R,1,4,-145,130,-126,111,0.56,0.44
520,NYM,ARI,NSYNDERGAARD-R,CBUCHHOLZ-R,4,1,-185,165,-185,165,0.54,0.46
520,CIN,CHC,TMAHLE-R,YDARVISH-R,1,6,135,-150,125,-140,0.4,0.6
520,ATL,MIA,JTEHERAN-R,WCHEN-L,10,9,-205,180,-190,170,0.65,0.35
520,PIT,SD,TWILLIAMS-R,JLYLES-R,5,8,-135,120,-144,129,0.64,0.36
520,WSH,LAD,SSTRASBURG-R,AWOOD-L,2,7,-150,135,-133,118,0.57,0.43
520,STL,PHI,JFLAHERTY-R,ANOLA-R,5,1,110,-125,101,-111,0.49,0.51
520,SF,COL,TBLACH-L,TANDERSON-L,9,5,-106,-104,106,-316,0.5,0.5
520,BOS,BAL,ERODRIGUEZ-L,DHESS-R,5,0,-200,175,-235,205,0.68,0.32
520,TOR,OAK,JBIAGINI-R,DMENGDEN-R,2,9,-106,-104,-105,-105,0.48,0.52
520,CHW,TEX,RLOPEZ-R,MMINOR-L,3,0,-120,110,-108,-102,0.47,0.53
520,KC,NYY,ESKOGLUND-L,SGRAY-R,1,10,160,-180,151,-171,0.35,0.65
520,LAA,TB,SOHTANI-R,SROMO-R,5,2,-185,165,-197,177,0.57,0.43
520,SEA,DET,WLEBLANC-L,FLIRIANO-L,3,2,-165,145,-162,142,0.62,0.38
520,HOU,CLE,LMCCULLERSJR.-R,CCARRASCO-R,3,1,-145,130,-145,130,0.54,0.46
520,MIN,MIL,JODORIZZI-R,JGUERRA-R,3,1,-115,105,-119,109,0.51,0.49
521,WSH,SD,GGONZALEZ-L,RERLIN-L,10,2,-190,170,-180,160,0.65,0.35
521,PHI,ATL,NPIVETTA-R,MFOLTYNEWICZ-R,3,0,-119,109,-101,-109,0.51,0.49
521,NYM,MIA,JVARGAS-L,EHERNANDEZ-R,2,0,-137,122,-126,111,0.58,0.42
521,MIL,ARI,CANDERSON-R,ZGREINKE-R,4,2,104,-114,120,-135,0.51,0.49
521,LAD,COL,WBUEHLER-R,GMARQUEZ-R,1,2,-170,150,-186,166,0.6,0.4
521,TEX,NYY,BCOLON-R,MTANAKA-R,5,10,160,-180,190,-215,0.37,0.63
521,CHW,BAL,HSANTIAGO-L,ACASHNER-R,2,3,-108,-102,-311,101,0.49,0.51
521,MIN,DET,JBERRIOS-R,BHARDY-L,4,2,-200,175,-215,190,0.63,0.37
521,STL,KC,MMIKOLAS-R,IKENNEDY-R,6,0,-205,180,-215,190,0.68,0.32
522,PHI,ATL,VVELASQUEZ-R,BMCCARTHY-R,1,3,-125,110,-117,107,0.53,0.47
522,WSH,SD,JHELLICKSON-R,ELAUER-L,2,1,-190,170,-197,177,0.64,0.36
522,NYM,MIA,ZWHEELER-R,CSMITH-L,1,5,-135,120,-112,102,0.57,0.43
522,CIN,PIT,MHARVEY-R,JTAILLON-R,7,2,130,-145,104,-114,0.44,0.56
522,MIL,ARI,JCHACIN-R,MKOCH-R,1,0,-140,125,-142,127,0.56,0.44
522,LAD,COL,BSTEWART-R,CBETTIS-R,5,3,-145,130,-145,130,0.53,0.47
522,TOR,LAA,JHAPP-L,GRICHARDS-R,5,3,104,-114,106,-116,0.53,0.47
522,TB,BOS,JFARIA-R,CSALE-L,2,4,190,-215,205,-235,0.37,0.63
522,TEX,NYY,CHAMELS-L,DGERMAN-R,6,4,140,-160,147,-167,0.46,0.54
522,CHW,BAL,JSHIELDS-R,KGAUSMAN-R,3,2,110,-125,117,-132,0.47,0.53
522,MIN,DET,LLYNN-R,MBOYD-L,6,0,-145,130,-172,152,0.57,0.43
522,OAK,SEA,TCAHILL-R,MLEAKE-R,2,3,-155,140,-140,125,0.53,0.47
522,CHC,CLE,TCHATWOOD-R,TBAUER-R,1,10,-117,107,108,-118,0.54,0.46
522,HOU,SF,GCOLE-R,ASUAREZ-L,11,2,-275,240,-244,214,0.68,0.32
522,STL,KC,LWEAVER-R,JHAMMEL-R,1,5,-200,175,-194,174,0.68,0.32
523,MIL,ARI,BSUTER-L,ZGODLEY-R,9,2,-116,106,-111,101,0.53,0.47
523,WSH,SD,EFEDDE-R,TROSS-R,1,3,-125,110,-149,134,0.56,0.44
523,PHI,ATL,JARRIETA-R,LGOHARA-L,4,0,-147,132,-118,108,0.55,0.45
523,CIN,PIT,HBAILEY-R,CKUHL-R,4,5,103,-113,105,-115,0.46,0.54
523,NYM,MIA,JDEGROM-R,DSTRAILY-R,1,2,-200,175,-240,210,0.66,0.34
523,LAD,COL,KMAEDA-R,KFREELAND-L,3,0,-152,137,-185,165,0.58,0.42
523,MIN,DET,KGIBSON-R,MFULMER-R,1,4,-170,150,-154,139,0.59,0.41
523,TEX,NYY,DFISTER-R,CSABATHIA-L,12,10,165,-185,181,-206,0.39,0.61
523,TOR,LAA,ASANCHEZ-R,TSKAGGS-L,4,5,105,-115,111,-126,0.51,0.49
523,TB,BOS,CARCHER-R,DPRICE-L,1,4,118,-133,126,-141,0.43,0.57
523,CHW,BAL,DCOVEY-R,ACOBB-R,11,1,110,-125,109,-119,0.46,0.54
523,OAK,SEA,DGOSSETT-R,MGONZALES-L,0,1,-125,110,-112,102,0.49,0.51
523,STL,KC,MWACHA-R,JJUNIS-R,2,5,-195,175,-158,143,0.63,0.37
523,HOU,SF,JVERLANDER-R,JSAMARDZIJA-R,4,1,-260,230,-316,276,0.71,0.29
523,CHC,CLE,JLESTER-L,APLUTKO-R,0,1,-167,147,-173,153,0.59,0.41
524,CIN,PIT,LCASTILLO-R,INOVA-R,5,4,-115,105,-113,103,0.52,0.48
524,MIL,NYM,ZDAVIES-R,SMATZ-L,0,5,-150,135,-160,140,0.62,0.38
524,TOR,LAA,MESTRADA-R,NTROPEANO-R,1,8,110,-120,117,-132,0.52,0.48
524,CHW,BAL,LGIOLITO-R,DBUNDY-R,3,9,-115,105,136,-151,0.51,0.49
524,OAK,SEA,JLucas-R,FHERNANDEZ-R,4,3,-112,102,-135,120,0.52,0.48
524,CLE,HOU,MCLEVINGER-R,CMORTON-R,2,8,125,-140,109,-119,0.5,0.5
524,TB,BOS,BSNELL-L,RPORCELLO-R,6,3,115,-130,106,-116,0.46,0.54
524,TEX,KC,ABIBENS-DIRKX-R,DDUFFY-L,2,8,-135,120,104,-114,0.6,0.4
525,CHC,SF,KHENDRICKS-R,DHOLLAND-L,6,2,-205,180,-235,205,0.67,0.33
525,PIT,STL,JMUSGROVE-R,JGANT-R,8,1,-109,-101,-129,114,0.5,0.5
525,MIA,WSH,JURENA-R,MSCHERZER-R,5,9,230,-260,210,-240,0.34,0.66
525,MIL,NYM,JGUERRA-R,NSYNDERGAARD-R,4,3,108,-118,109,-119,0.54,0.46
525,COL,CIN,JGRAY-R,SROMANO-R,5,4,-175,155,-195,175,0.61,0.39
525,LAD,SD,RSTRIPLING-R,CRICHARD-L,4,1,-200,175,-187,167,0.65,0.35
525,NYY,LAA,LSEVERINO-R,AHEANEY-L,2,1,-230,205,-235,205,0.68,0.32
525,DET,CHW,MFIERS-R,RLOPEZ-R,5,4,110,-120,-109,-101,0.52,0.48
525,TB,BAL,SROMO-R,DHESS-R,0,2,-145,130,-160,140,0.6,0.4
525,CLE,HOU,CKLUBER-R,DKEUCHEL-L,2,11,-150,135,-155,140,0.55,0.45
525,TEX,KC,MMINOR-L,ESKOGLUND-L,8,4,-145,130,-142,127,0.61,0.39
525,SEA,MIN,JPAXTON-L,FROMERO-R,2,1,-170,150,-160,140,0.61,0.39
525,PHI,TOR,ZEFLIN-R,SGAVIGLIO-R,5,6,-140,125,109,-119,0.54,0.46
525,BOS,ATL,ERODRIGUEZ-L,JTEHERAN-R,6,2,-170,150,-186,166,0.61,0.39
525,OAK,ARI,SMANAEA-L,PCORBIN-L,1,7,-135,120,-140,125,0.52,0.48
526,PIT,STL,TWILLIAMS-R,JFLAHERTY-R,1,4,-105,-105,-106,-104,0.54,0.46
526,MIL,NYM,CANDERSON-R,JVARGAS-L,17,6,-165,145,-143,128,0.63,0.37
526,MIA,WSH,WCHEN-L,TROARK-R,1,4,150,-170,135,-150,0.4,0.6
526,CHC,SF,JQUINTANA-L,CSTRATTON-R,4,5,-195,175,-240,210,0.63,0.37
526,COL,CIN,TANDERSON-L,TMAHLE-R,5,6,-140,125,-176,156,0.59,0.41
526,LAD,SD,AWOOD-L,JLYLES-R,5,7,-195,175,-225,200,0.68,0.32
526,TEX,KC,BCOLON-R,IKENNEDY-R,4,3,-140,125,-138,123,0.6,0.4
526,DET,CHW,FLIRIANO-L,HSANTIAGO-L,4,8,-135,120,-104,-106,0.58,0.42
526,TB,BAL,RSTANEK-R,ACASHNER-R,5,1,-140,125,-143,128,0.57,0.43
526,NYY,LAA,SGRAY-R,JBARRIA-R,4,11,-160,140,-155,140,0.6,0.4
526,CLE,HOU,CCARRASCO-R,LMCCULLERSJR.-R,8,6,110,-125,-109,-101,0.5,0.5
526,SEA,MIN,WLEBLANC-L,JODORIZZI-R,4,3,-145,130,-127,112,0.54,0.46
526,BOS,ATL,DPOMERANZ-L,SNEWCOMB-L,8,6,-130,115,-125,110,0.58,0.42
526,PHI,TOR,ANOLA-R,JGARCIA-L,2,1,-195,175,-181,161,0.62,0.38
526,OAK,ARI,DMENGDEN-R,CBUCHHOLZ-R,3,0,-140,125,-166,146,0.53,0.47
527,MIA,WSH,EHERNANDEZ-R,SSTRASBURG-R,2,5,175,-195,190,-215,0.35,0.65
527,PIT,STL,JTAILLON-R,MMIKOLAS-R,4,6,115,-130,-116,106,0.48,0.52
527,MIL,NYM,JCHACIN-R,ZWHEELER-R,8,7,-175,155,-140,125,0.63,0.37
527,COL,CIN,GMARQUEZ-R,MHARVEY-R,8,2,-150,135,-170,150,0.6,0.4
527,LAD,SD,WBUEHLER-R,MSTRAHM-L,6,1,-255,225,-255,225,0.65,0.35
527,CHC,SF,TCHATWOOD-R,TBLACH-L,8,3,-195,175,-178,158,0.62,0.38
527,NYY,LAA,MTANAKA-R,GRICHARDS-R,3,1,-150,135,-161,141,0.61,0.39
527,DET,CHW,BHARDY-L,JSHIELDS-R,3,2,105,-115,-134,119,0.53,0.47
527,TB,BAL,SROMO-R,KGAUSMAN-R,8,3,-106,-104,-109,-101,0.54,0.46
527,CLE,HOU,TBAUER-R,GCOLE-R,10,9,130,-145,114,-124,0.47,0.53
527,TEX,KC,CHAMELS-L,JHAMMEL-R,3,5,-165,145,-200,175,0.65,0.35
527,SEA,MIN,MLEAKE-R,JBERRIOS-R,3,1,-106,-104,112,-127,0.53,0.47
527,BOS,ATL,CSALE-L,MFOLTYNEWICZ-R,1,7,-235,205,-215,190,0.68,0.32
527,PHI,TOR,NPIVETTA-R,JHAPP-L,3,5,-106,-104,101,-111,0.51,0.49
527,OAK,ARI,FMONTAS-R,ZGREINKE-R,2,1,-119,109,111,-121,0.47,0.53
528,PIT,CHC,CKUHL-R,MMONTGOMERY-L,0,7,110,-125,-105,-105,0.46,0.54
528,ATL,NYM,MFRIED-L,JDEGROM-R,4,3,125,-140,-311,101,0.49,0.51
528,MIL,STL,BSUTER-L,LWEAVER-R,8,3,105,-115,-109,-101,0.55,0.45
528,SD,MIA,ELAUER-L,CSMITH-L,2,7,105,-115,-116,106,0.53,0.47
528,ARI,CIN,MKOCH-R,HBAILEY-R,12,5,-155,140,-114,104,0.63,0.37
528,COL,SF,CBETTIS-R,ASUAREZ-L,6,5,-145,130,-111,101,0.56,0.44
528,LAD,PHI,BSTEWART-R,VVELASQUEZ-R,5,4,-135,120,-138,123,0.55,0.45
528,NYY,HOU,DGERMAN-R,JVERLANDER-R,1,5,140,-160,100,-110,0.41,0.59
528,BOS,TOR,DPRICE-L,ASANCHEZ-R,8,3,-190,170,-180,160,0.63,0.37
528,DET,LAA,MBOYD-L,TSKAGGS-L,9,3,140,-155,156,-176,0.44,0.56
528,OAK,TB,TCAHILL-R,CARCHER-R,0,1,-135,120,-129,114,0.54,0.46
528,CLE,CHW,APLUTKO-R,DCOVEY-R,9,6,-185,165,-180,160,0.69,0.31
528,SEA,TEX,MGONZALES-L,DFISTER-R,2,1,-170,150,-175,155,0.58,0.42
528,KC,MIN,JJUNIS-R,LLYNN-R,5,8,-115,105,113,-128,0.5,0.5
528,BAL,WSH,ACOBB-R,GGONZALEZ-L,0,6,140,-155,114,-129,0.4,0.6
528,ATL,NYM,BMCCARTHY-R,PCONLON-L,5,8,-150,135,-170,150,0.49,0.51
529,PIT,CHC,NKINGHAM-R,JLESTER-L,6,8,120,-135,120,-135,0.43,0.57
529,ATL,NYM,ASANCHEZ-R,SMATZ-L,7,6,-135,120,-136,121,0.56,0.44
529,MIL,STL,ZDAVIES-R,MWACHA-R,1,6,105,-115,-115,105,0.55,0.45
529,COL,SF,KFREELAND-L,JSAMARDZIJA-R,11,4,-150,135,-146,131,0.54,0.46
529,ARI,CIN,ZGODLEY-R,LCASTILLO-R,5,2,-120,110,-110,100,0.58,0.42
529,SD,MIA,TROSS-R,DSTRAILY-R,9,5,-150,135,-164,144,0.59,0.41
529,LAD,PHI,KMAEDA-R,JARRIETA-R,1,6,-145,130,-193,173,0.57,0.43
529,CLE,CHW,MCLEVINGER-R,LGIOLITO-R,7,3,-289,254,-289,254,0.7,0.3
529,NYY,HOU,CSABATHIA-L,CMORTON-R,6,5,120,-135,114,-124,0.5,0.5
529,DET,LAA,MFULMER-R,NTROPEANO-R,2,9,120,-135,125,-140,0.47,0.53
529,BOS,TOR,RPORCELLO-R,MESTRADA-R,8,3,-185,165,-190,170,0.63,0.37
529,KC,MIN,DDUFFY-L,KGIBSON-R,2,1,115,-130,111,-126,0.45,0.55
529,OAK,TB,DGOSSETT-R,BSNELL-L,3,4,110,-120,-104,-106,0.46,0.54
529,SEA,TEX,FHERNANDEZ-R,ABIBENS-DIRKX-R,5,9,-175,155,-149,134,0.59,0.41
529,BAL,WSH,DBUNDY-R,JHELLICKSON-R,2,3,115,-130,-115,105,0.45,0.55
530,MIL,STL,JGUERRA-R,AREYES-R,3,2,-106,-104,-109,-101,0.56,0.44
530,ARI,CIN,PCORBIN-L,SROMANO-R,4,7,-200,175,-200,175,0.66,0.34
530,PIT,CHC,JMUSGROVE-R,KHENDRICKS-R,2,1,110,-125,116,-131,0.38,0.62
530,ATL,NYM,JTEHERAN-R,JVARGAS-L,1,4,-180,160,-150,135,0.6,0.4
530,COL,SF,JGRAY-R,DHOLLAND-L,4,7,-180,160,-160,140,0.59,0.41
530,SD,MIA,CRICHARD-L,JURENA-R,3,2,-140,125,-126,111,0.56,0.44
530,LAD,PHI,RSTRIPLING-R,ZEFLIN-R,8,2,-174,154,-190,170,0.62,0.38
530,BOS,TOR,ERODRIGUEZ-L,SGAVIGLIO-R,6,4,-190,170,-185,165,0.66,0.34
530,CLE,CHW,CKLUBER-R,RLOPEZ-R,9,1,-300,260,-250,220,0.73,0.27
530,NYY,HOU,LSEVERINO-R,DKEUCHEL-L,5,3,-170,150,-193,173,0.57,0.43
530,DET,LAA,MFIERS-R,SOHTANI-R,6,1,180,-205,212,-242,0.4,0.6
530,KC,MIN,BKELLER-R,FROMERO-R,11,8,123,-138,119,-134,0.44,0.56
